Country_uk|City_uk|AccentCity_uk|Region_uk|Population_uk|Latitude_uk|Longitude_uk|geopoint_uk|processed_city|Country_usa|City_usa|AccentCity_usa|Region_usa|Population_usa|Latitude_usa|Longitude_usa|geopoint_usa|uk_latitude|uk_longitude
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|MI||46.0688889|-87.1658333|46.0688889,-87.1658333|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|IL||37.4127778|-88.6194444|37.4127778,-88.6194444|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|OH||40.305|-81.3622222|40.305,-81.3622222|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|AR||36.271666700000004|-93.8661111|36.2716667,-93.8661111|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|KS||37.4402778|-97.0061111|37.4402778,-97.0061111|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|LA||31.436944399999994|-92.7344444|31.4369444,-92.7344444|54.218442|-13.4312755
gb|rock|Rock|J6||55.466667|-1.666667|55.466667,-1.666667|rock|us|rock|Rock|MD||39.6252778|-76.14027779999999|39.6252778,-76.1402778|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|KS||39.3958333|-101.0519444|39.3958333,-101.0519444|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|WI||44.91|-90.3155556|44.91,-90.3155556|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|NH||43.14944439999999|-71.7691667|43.1494444,-71.7691667|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|WA||47.5327778|-122.54444440000002|47.5327778,-122.5444444|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|MN||47.5419444|-92.16972220000001|47.5419444,-92.1697222|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|CO||38.9316667|-107.9747222|38.9316667,-107.9747222|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|ME||46.9002778|-68.13638890000001|46.9002778,-68.1363889|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|KY||37.9958333|-84.26361109999999|37.9958333,-84.2636111|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|OH||41.2633333|-82.9463889|41.2633333,-82.9463889|54.218442|-13.4312755
gb|colby|Colby|C9||54.566667|-2.516667|54.566667,-2.516667|colby|us|colby|Colby|MS||32.8783333|-90.6858333|32.8783333,-90.6858333|54.218442|-13.4312755
gb|deal|Deal|G5||51.216667|1.4|51.216667,1.4|deal|us|deal|Deal|NJ||40.243055600000005|-74.00111109999999|40.2430556,-74.0011111|54.218442|-13.4312755
gb|deal|Deal|G5||51.216667|1.4|51.216667,1.4|deal|us|deal|Deal|TX||35.5952778|-101.57166670000001|35.5952778,-101.5716667|54.218442|-13.4312755
gb|deal|Deal|G5||51.216667|1.4|51.216667,1.4|deal|us|deal|Deal|ID||43.506666700000004|-116.54055559999999|43.5066667,-116.5405556|54.218442|-13.4312755
gb|mountain ash|Mountain Ash|Y9||51.678889|-3.380556|51.678889,-3.380556|mountain ash|us|mountain ash|Mountain Ash|KY||36.6575|-84.1288889|36.6575,-84.1288889|54.218442|-13.4312755
gb|two bridges|Two Bridges|D4||50.55|-3.9666669999999997|50.55,-3.966667|two bridges|us|two bridges|Two Bridges|NJ||40.8955556|-74.2775|40.8955556,-74.2775|54.218442|-13.4312755
gb|halford|Halford|L6||52.433333|-2.833333|52.433333,-2.833333|halford|us|halford|Halford|WA||47.788611100000004|-121.50305559999998|47.7886111,-121.5030556|54.218442|-13.4312755
gb|halford|Halford|L6||52.433333|-2.833333|52.433333,-2.833333|halford|us|halford|Halford|KS||39.3730556|-100.8694444|39.3730556,-100.8694444|54.218442|-13.4312755
gb|maryhill|Maryhill|V2||55.88333299999999|-4.283333|55.883333,-4.283333|maryhill|us|maryhill|Maryhill|WA||45.6872222|-120.8125|45.6872222,-120.8125|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|IN||39.9075|-85.6338889|39.9075,-85.6338889|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|FL|14946.0|30.383888899999995|-87.275|30.3838889,-87.275|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|SC||34.5202778|-80.7713889|34.5202778,-80.7713889|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|NJ||40.931388899999995|-75.0844444|40.9313889,-75.0844444|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|PA||40.2491667|-75.1344444|40.2491667,-75.1344444|54.218442|-13.4312755
gb|warrington|Warrington|I6||52.166667|-0.683333|52.166667,-0.683333|warrington|us|warrington|Warrington|IL||39.612777799999996|-87.9375|39.6127778,-87.9375|54.218442|-13.4312755
gb|westmorland|Westmorland|C9||54.5|-2.583333|54.5,-2.583333|westmorland|us|westmorland|Westmorland|CA||33.0372222|-115.62055559999999|33.0372222,-115.6205556|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|RI|17756.0|41.6022222|-71.2508333|41.6022222,-71.2508333|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|OH|19083.0|38.7316667|-82.9977778|38.7316667,-82.9977778|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|NH|20954.0|43.0716667|-70.7630556|43.0716667,-70.7630556|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|IA||41.6502778|-95.5183333|41.6502778,-95.5183333|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|VA|99049.0|36.8352778|-76.29861109999999|36.8352778,-76.2986111|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|KY||37.531388899999996|-83.31527779999999|37.5313889,-83.3152778|54.218442|-13.4312755
gb|portsmouth|Portsmouth|K6|194151.0|50.7967|-1.083333|50.7967,-1.083333|portsmouth|us|portsmouth|Portsmouth|NC||35.069444399999995|-76.0641667|35.0694444,-76.0641667|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|SC||32.963055600000004|-80.08888890000001|32.9630556,-80.0888889|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|WI||43.4725|-90.4272222|43.4725,-90.4272222|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|NJ||40.9952778|-74.52638890000001|40.9952778,-74.5263889|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|NY||42.040833299999996|-74.1186111|42.0408333,-74.1186111|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|PA||39.9386111|-77.5838889|39.9386111,-77.5838889|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|TN||35.273055600000006|-89.98222220000001|35.2730556,-89.9822222|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|NH||43.9775|-71.6855556|43.9775,-71.6855556|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|IL|21769.0|42.3147222|-88.4486111|42.3147222,-88.4486111|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|OH||40.173888899999994|-83.5275|40.1738889,-83.5275|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|MN||44.0091667|-96.10027779999999|44.0091667,-96.1002778|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|VA||38.881666700000004|-78.5061111|38.8816667,-78.5061111|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|MD||39.3286111|-76.87222220000001|39.3286111,-76.8722222|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|VT||43.6241667|-72.51888890000001|43.6241667,-72.5188889|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|OR||45.4791667|-122.60722220000001|45.4791667,-122.6072222|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|GA|18902.0|34.101388899999996|-84.5194444|34.1013889,-84.5194444|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|IN||39.8275|-86.18472220000001|39.8275,-86.1847222|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|KY||37.2613889|-84.5166667|37.2613889,-84.5166667|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|MO||38.73111110000001|-90.2927778|38.7311111,-90.2927778|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|AL||33.2066667|-87.15|33.2066667,-87.15|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|UT||40.6411111|-111.85555559999999|40.6411111,-111.8555556|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|TX||33.5580556|-94.4627778|33.5580556,-94.4627778|54.218442|-13.4312755
gb|woodstock|Woodstock|K2||51.85|-1.316667|51.85,-1.316667|woodstock|us|woodstock|Woodstock|CT||41.9483333|-71.9744444|41.9483333,-71.9744444|54.218442|-13.4312755
gb|haughton|Haughton|L6||52.833332999999996|-2.933333|52.833333,-2.933333|haughton|us|haughton|Haughton|LA||32.5325|-93.5038889|32.5325,-93.5038889|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|MI||44.5847222|-85.5358333|44.5847222,-85.5358333|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|PA||41.7597222|-75.7525|41.7597222,-75.7525|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|KY||38.220833299999995|-85.6719444|38.2208333,-85.6719444|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|IA||42.588333299999995|-95.96722220000001|42.5883333,-95.9672222|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|FL||29.9816667|-81.9961111|29.9816667,-81.9961111|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|MD||39.2647222|-77.27888890000001|39.2647222,-77.2788889|54.218442|-13.4312755
gb|kingsley|Kingsley|F2||51.116667|-0.866667|51.116667,-0.866667|kingsley|us|kingsley|Kingsley|OR||45.3413889|-121.19944440000002|45.3413889,-121.1994444|54.218442|-13.4312755
gb|carnarvon|Carnarvon|Y2||53.15|-4.266667|53.15,-4.266667|carnarvon|us|carnarvon|Carnarvon|IA||42.2536111|-95.0213889|42.2536111,-95.0213889|54.218442|-13.4312755
gb|brookland|Brookland|G5||50.983333|0.833333|50.983333,0.833333|brookland|us|brookland|Brookland|PA||41.828888899999995|-77.79777779999999|41.8288889,-77.7977778|54.218442|-13.4312755
gb|brookland|Brookland|G5||50.983333|0.833333|50.983333,0.833333|brookland|us|brookland|Brookland|DC||38.9327778|-76.9844444|38.9327778,-76.9844444|54.218442|-13.4312755
gb|brookland|Brookland|G5||50.983333|0.833333|50.983333,0.833333|brookland|us|brookland|Brookland|AR||35.9|-90.5819444|35.9,-90.5819444|54.218442|-13.4312755
gb|brookland|Brookland|G5||50.983333|0.833333|50.983333,0.833333|brookland|us|brookland|Brookland|MD||38.991111100000005|-76.8202778|38.9911111,-76.8202778|54.218442|-13.4312755
gb|shotley|Shotley|N5||51.966667|1.25|51.966667,1.25|shotley|us|shotley|Shotley|MN||48.048888899999994|-94.63861109999999|48.0488889,-94.6386111|54.218442|-13.4312755
gb|devizes|Devizes|P8||51.35|-1.9833330000000002|51.35,-1.983333|devizes|us|devizes|Devizes|KS||39.991111100000005|-100.0569444|39.9911111,-100.0569444|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|VA||37.5775|-78.17527779999999|37.5775,-78.1752778|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|AL||33.0208333|-86.9194444|33.0208333,-86.9194444|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|MA||42.6777778|-71.8208333|42.6777778,-71.8208333|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|WA||47.152222200000004|-118.06666670000001|47.1522222,-118.0666667|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|MN||46.09305560000001|-95.8172222|46.0930556,-95.8172222|54.218442|-13.4312755
gb|ashby|Ashby|H7||53.083332999999996|-0.43333299999999897|53.083333,-0.433333|ashby|us|ashby|Ashby|NE||42.021944399999995|-101.9272222|42.0219444,-101.9272222|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|CT|29006.0|41.2761111|-72.8688889|41.2761111,-72.8688889|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|TX||29.6397222|-95.2522222|29.6397222,-95.2522222|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|VA||36.8933333|-76.2822222|36.8933333,-76.2822222|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|VT||44.6641667|-71.88888890000001|44.6641667,-71.8888889|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|AL||33.6230556|-86.68388890000001|33.6230556,-86.6838889|54.218442|-13.4312755
gb|east haven|East Haven|T7||56.516667000000005|-2.666667|56.516667,-2.666667|east haven|us|east haven|East Haven|IN||39.8391667|-84.9308333|39.8391667,-84.9308333|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|SC||34.9841667|-81.9266667|34.9841667,-81.9266667|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|GA||33.7222222|-83.71194440000001|33.7222222,-83.7119444|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|AL||33.8677778|-86.29138890000002|33.8677778,-86.2913889|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|OH||40.0130556|-80.9288889|40.0130556,-80.9288889|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|CA||38.833611100000006|-121.30583329999999|38.8336111,-121.3058333|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|NV||36.0708333|-115.08333329999999|36.0708333,-115.0833333|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|NC||35.4722222|-80.1447222|35.4722222,-80.1447222|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|MI||45.8222222|-87.3877778|45.8222222,-87.3877778|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|MS||33.847777799999996|-90.51611109999999|33.8477778,-90.5161111|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|ID||42.0658333|-111.83694440000001|42.0658333,-111.8369444|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|WA||48.4480556|-122.47027779999999|48.4480556,-122.4702778|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|FL||28.816944399999997|-81.93722220000001|28.8169444,-81.9372222|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|TX||31.9516667|-97.3211111|31.9516667,-97.3211111|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|NE||42.7827778|-103.2555556|42.7827778,-103.2555556|54.218442|-13.4312755
gb|whitney|Whitney|F7||52.116667|-3.083333|52.116667,-3.083333|whitney|us|whitney|Whitney|PA||40.2533333|-79.4105556|40.2533333,-79.4105556|54.218442|-13.4312755
gb|constantine|Constantine|C6||50.116667|-5.1666669999999995|50.116667,-5.166667|constantine|us|constantine|Constantine|MI||41.841111100000006|-85.66861109999999|41.8411111,-85.6686111|54.218442|-13.4312755
gb|constantine|Constantine|C6||50.116667|-5.1666669999999995|50.116667,-5.166667|constantine|us|constantine|Constantine|KY||37.675277799999996|-86.23638890000001|37.6752778,-86.2363889|54.218442|-13.4312755
gb|constantine|Constantine|C6||50.116667|-5.1666669999999995|50.116667,-5.166667|constantine|us|constantine|Constantine|GA||34.248611100000005|-83.6519444|34.2486111,-83.6519444|54.218442|-13.4312755
gb|kimberley|Kimberley|I9||52.583332999999996|1.05|52.583333,1.05|kimberley|us|kimberley|Kimberley|AR||34.04361110000001|-93.68888890000001|34.0436111,-93.6888889|54.218442|-13.4312755
gb|kimberley|Kimberley|I9||52.583332999999996|1.05|52.583333,1.05|kimberley|us|kimberley|Kimberley|MD||38.9805556|-77.1502778|38.9805556,-77.1502778|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|NC||35.4577778|-79.05333329999999|35.4577778,-79.0533333|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|TN||35.675|-88.4666667|35.675,-88.4666667|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|WA||47.6341667|-122.3241667|47.6341667,-122.3241667|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|KY||37.3144444|-86.2736111|37.3144444,-86.2736111|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|VA||38.6130556|-78.7991667|38.6130556,-78.7991667|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|PA||41.2472222|-76.215|41.2472222,-76.215|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|TX||33.7036111|-101.07222220000001|33.7036111,-101.0722222|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|OH||40.341111100000006|-83.4122222|40.3411111,-83.4122222|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|NJ||40.731944399999996|-75.0519444|40.7319444,-75.0519444|54.218442|-13.4312755
gb|broadway|Broadway|M3||50.933333000000005|-2.9666669999999997|50.933333,-2.966667|broadway|us|broadway|Broadway|MO||38.5430556|-90.2625|38.5430556,-90.2625|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|PA||40.695|-78.16027779999999|40.695,-78.1602778|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|NM||36.3052778|-103.6327778|36.3052778,-103.6327778|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|CA||39.2911111|-121.79222220000001|39.2911111,-121.7922222|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|TX||31.191111100000004|-95.23527779999999|31.1911111,-95.2352778|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|AR||35.5891667|-91.06111109999999|35.5891667,-91.0611111|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|GA||33.4847222|-83.5608333|33.4847222,-83.5608333|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|MN||47.483611100000005|-94.47972220000001|47.4836111,-94.4797222|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|NJ||40.3283333|-74.7911111|40.3283333,-74.7911111|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|DE||39.8283333|-75.51472220000001|39.8283333,-75.5147222|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|WI||45.53194439999999|-90.3922222|45.5319444,-90.3922222|54.218442|-13.4312755
gb|pennington|Pennington|C9||54.183333|-3.1333330000000004|54.183333,-3.133333|pennington|us|pennington|Pennington|AL||32.2069444|-88.0561111|32.2069444,-88.0561111|54.218442|-13.4312755
gb|rowell|Rowell|J1||52.416667|-0.8|52.416667,-0.8|rowell|us|rowell|Rowell|AR||33.8861111|-92.0183333|33.8861111,-92.0183333|54.218442|-13.4312755
gb|rowell|Rowell|J1||52.416667|-0.8|52.416667,-0.8|rowell|us|rowell|Rowell|SC||34.7938889|-80.9208333|34.7938889,-80.9208333|54.218442|-13.4312755
gb|rowell|Rowell|J1||52.416667|-0.8|52.416667,-0.8|rowell|us|rowell|Rowell|IL||40.07194439999999|-89.0294444|40.0719444,-89.0294444|54.218442|-13.4312755
gb|holborn|Holborn|C4||51.516667|-0.116666999999999|51.516667,-0.116667|holborn|us|holborn|Holborn|NV||41.1744444|-114.70805559999998|41.1744444,-114.7080556|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|NC||36.1952778|-81.3133333|36.1952778,-81.3133333|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|GA||31.281111100000004|-83.4669444|31.2811111,-83.4669444|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|IN||39.4875|-87.18888890000001|39.4875,-87.1888889|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|VA|24040.0|38.14944439999999|-79.0719444|38.1494444,-79.0719444|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|OH||39.4752778|-83.4833333|39.4752778,-83.4833333|54.218442|-13.4312755
gb|staunton|Staunton|H5||52.966667|-0.8|52.966667,-0.8|staunton|us|staunton|Staunton|IL||39.012222200000004|-89.7911111|39.0122222,-89.7911111|54.218442|-13.4312755
gb|flinton|Flinton|E1||53.8|-0.16666699999999898|53.8,-0.166667|flinton|us|flinton|Flinton|PA||40.7141667|-78.52|40.7141667,-78.52|54.218442|-13.4312755
gb|wilby|Wilby|I9||52.466667|0.9833329999999992|52.466667,0.983333|wilby|us|wilby|Wilby|MO||36.8708333|-90.4397222|36.8708333,-90.4397222|54.218442|-13.4312755
gb|north bradley|North Bradley|P8||51.295|-2.2047220000000003|51.295,-2.204722|north bradley|us|north bradley|North Bradley|MI||43.711388899999996|-84.49|43.7113889,-84.49|54.218442|-13.4312755
gb|newark|Newark|J9||53.066667|-0.8166669999999989|53.066667,-0.816667|newark|us|newark|Newark|SD||45.929444399999994|-97.7911111|45.9294444,-97.7911111|54.218442|-13.4312755
